LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-35,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-34,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-35,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-35,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-34,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-46,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-53,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-53,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:35,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:36,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-49,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-45,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-32, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:38,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:39,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-26, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:39,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:39,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:39,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:39,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:39,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:40,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-79, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:41,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-23, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:41,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-25, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:41,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:41,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:41,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-32,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-32,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-32,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-32,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-24, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-35,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:42,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:43,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-43, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-33,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-33,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-37,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-36,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:45,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-59,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-56,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:46,1900-01-00 00:00:00,,7C:76:35:C9:E1:86,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-53,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:46,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-34, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:46,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:46,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:47,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-38, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:48,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-34,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:48,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-68,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:48,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:48,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:49,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:49,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-40,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-54,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:49,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-53,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-42,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,70:1A:B8:E5:93:81,-52,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:49,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-45,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:49,1900-01-00 00:00:00,,32:F2:18:A5:51:21,-44,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-36, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-89,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-89,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-91,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-90,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-77,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-75,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:50,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-41, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:50,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-43,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:51,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-88,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:51,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-90,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:51,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-91,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:51,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-88,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:52,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-41,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:52,1900-01-00 00:00:00,baguette,E8:2C:6D:8A:48:DB,-30, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-03-26 17:08:52,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-39,,0.000000,0.000000,0.000,0.000,Client
2023-03-26 17:08:52,1900-01-00 00:00:00,,52:DB:A9:3B:05:C3,-38,,0.000000,0.000000,0.000,0.000,Client
